Week End Date,Major Department Name,UPC,Product Name,Store Number,Store Name,Address,City,Province,Postal Code,Dollar Sales,Unit Sales,Promotion Type Code,Promotion Type Name
2023-06-28,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1819011,Store 1819011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-06-28,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020024,Store 2020024,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-05,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972036,Store 2972036,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-05,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2061007,Store 2061007,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-07-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972036,Store 2972036,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-07-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1819006,Store 1819006,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-07-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2061001,Store 2061001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-07-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,410008,Store 410008,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-07-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020052,Store 2020052,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-07-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020003,Store 2020003,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-07-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972003,Store 2972003,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020003,Store 2020003,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,410008,Store 410008,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1819006,Store 1819006,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1819021,Store 1819021,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2486001,Store 2486001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1811001,Store 1811001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020024,Store 2020024,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-08-09,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,110001,Store 110001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-06,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020024,Store 2020024,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-06,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,804004,Store 804004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-06,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972036,Store 2972036,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2872006,Store 2872006,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,804006,Store 804006,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,410001,Store 410001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1811001,Store 1811001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2486001,Store 2486001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1819001,Store 1819001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2061007,Store 2061007,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1819006,Store 1819006,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,110007,Store 110007,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020067,Store 2020067,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,804004,Store 804004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,410001,Store 410001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2486004,Store 2486004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-22,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020052,Store 2020052,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-22,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,410008,Store 410008,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-22,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-22,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972036,Store 2972036,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-11-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,110001,Store 110001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-11-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,804001,Store 804001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-12-13,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,110001,Store 110001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-12-13,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-12-13,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020052,Store 2020052,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-11,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-11,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2872006,Store 2872006,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-11,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020024,Store 2020024,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2022-12-21,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2486004,Store 2486004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2022-12-21,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020024,Store 2020024,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-18,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,110007,Store 110007,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-18,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1819006,Store 1819006,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-18,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972036,Store 2972036,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2022-12-28,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,110001,Store 110001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2022-12-28,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1819011,Store 1819011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2022-12-28,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1811001,Store 1811001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2022-12-28,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2020067,Store 2020067,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-12-27,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1819001,Store 1819001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-12-27,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-12-27,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2149006,Store 2149006,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1307002,Store 1307002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655041,Store 655041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438005,Store 2438005,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-11,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1307002,Store 1307002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-11,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-11,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438005,Store 2438005,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1307002,Store 1307002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-01-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-01-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,208014,Store 208014,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073004,Store 2073004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655041,Store 655041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-08,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-08,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073004,Store 2073004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-08,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-08,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1891022,Store 1891022,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-15,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1709038,Store 1709038,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-15,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073004,Store 2073004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-02-15,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073045,Store 2073045,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-02-14,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-02-14,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-02-14,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1307002,Store 1307002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655041,Store 655041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-10,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073004,Store 2073004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-17,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-17,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655041,Store 655041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-17,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073058,Store 2073058,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-05-15,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1307002,Store 1307002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-05-15,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-05-15,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-05-15,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655041,Store 655041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-05-15,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-24,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-05-24,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-05-22,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-06-21,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-06-21,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,208005,Store 208005,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-06-28,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-05,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-05,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073058,Store 2073058,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-05,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-07-03,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-07-12,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-08-09,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-08-09,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-08-09,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-08-09,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-08-09,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-08-09,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-06,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-06,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1709038,Store 1709038,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-06,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-06,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-06,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-06,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1709038,Store 1709038,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-09-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073058,Store 2073058,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1307002,Store 1307002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-04,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-10-25,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1972023,Store 1972023,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438006,Store 2438006,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-01,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1382003,Store 1382003,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-10-30,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-08,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-08,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073045,Store 2073045,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-08,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-08,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-22,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-22,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-11-22,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-11-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,208014,Store 208014,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-11-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073004,Store 2073004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-11-20,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-12-13,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655041,Store 655041,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-11,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-11,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,208008,Store 208008,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-11,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1709038,Store 1709038,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2022-12-21,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2022-12-21,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2024-12-18,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-12-27,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2073004,Store 2073004,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2023-12-27,GROCERY,00006900001984,Pepsi Multipack 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,89.94,9,3,Promo
2025-01-01,GROCERY,00006700002114,Cocacola Zero Sugar Zero Caff 1332 Ml,110001,Store 110001,Unknown,Unknown,SK,Unknown,65.94,9,3,Promo
